"","tmp_iid","cap_num","tot_caps","siteID","plotID","tagID","year","eventID","date","prev_cap_days","recap","taxonID","sex_male","sex_mature","weight","male_prop","mature_prop","PELE_prop","weight_sd"
"1",11024,1,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.18",2016-05-04,NA,"N","PELE",1,0,20,1,0.29,0.71,2.5
"2",11024,2,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.22",2016-06-01,28,"Y","PELE",1,0,20,1,0.29,0.71,2.5
"3",11024,3,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.22",2016-06-02,1,"Y","PELE",1,0,18,1,0.29,0.71,2.5
"4",11024,4,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.22",2016-06-03,1,"Y","PELE",1,0,18,1,0.29,0.71,2.5
"5",11024,5,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.27",2016-07-06,33,"Y","PELE",1,0,19,1,0.29,0.71,2.5
"6",11024,6,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.27",2016-07-07,1,"Y","PELE",1,0,18,1,0.29,0.71,2.5
"7",11024,7,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.27",2016-07-08,1,"Y","PELE",1,0,19,1,0.29,0.71,2.5
"8",11024,8,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.30",2016-07-26,18,"Y","PELE",1,0,17,1,0.29,0.71,2.5
"9",11024,9,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.30",2016-07-27,1,"Y","PELE",1,1,19,1,0.29,0.71,2.5
"10",11024,10,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.30",2016-07-28,1,"Y","PELE",1,0,14,1,0.29,0.71,2.5
"11",11024,11,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.34",2016-08-23,26,"Y","PELE",1,1,22,1,0.29,0.71,2.5
"12",11024,12,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.34",2016-08-24,1,"Y","PELE",1,1,20,1,0.29,0.71,2.5
"13",11024,13,38,"ORNL","ORNL_001","D07.R1598",2016,"ORNL.2016.34",2016-08-25,1,"Y","PELE",1,1,21,1,0.29,0.71,2.5
"14",11024,14,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.17",2017-04-26,244,"Y","PEMA",1,0,22,1,0.29,0.71,2.5
"15",11024,15,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.17",2017-04-28,2,"Y","PELE",1,0,19,1,0.29,0.71,2.5
"16",11024,16,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.21",2017-05-24,26,"Y","PELE",1,0,22,1,0.29,0.71,2.5
"17",11024,17,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.21",2017-05-25,1,"Y","PELE",1,0,22,1,0.29,0.71,2.5
"18",11024,18,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.21",2017-05-26,1,"Y","PELE",1,0,20,1,0.29,0.71,2.5
"19",11024,19,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.25",2017-06-21,26,"Y","PELE",1,0,20,1,0.29,0.71,2.5
"20",11024,20,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.25",2017-06-22,1,"Y","PELE",1,0,20,1,0.29,0.71,2.5
"21",11024,21,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.25",2017-06-23,1,"Y","PELE",1,0,19,1,0.29,0.71,2.5
"22",11024,22,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.29",2017-07-18,25,"Y","PELE",1,0,22,1,0.29,0.71,2.5
"23",11024,23,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.29",2017-07-19,1,"Y","PELE",1,0,20,1,0.29,0.71,2.5
"24",11024,24,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.29",2017-07-20,1,"Y","PELE",1,0,20,1,0.29,0.71,2.5
"25",11024,25,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.33",2017-08-15,26,"Y","PEMA",1,1,24,1,0.29,0.71,2.5
"26",11024,26,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.33",2017-08-16,1,"Y","PELE",1,0,21,1,0.29,0.71,2.5
"27",11024,27,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.33",2017-08-17,1,"Y","PELE",1,0,21,1,0.29,0.71,2.5
"28",11024,28,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.42",2017-10-18,62,"Y","PELE",1,1,25,1,0.29,0.71,2.5
"29",11024,29,38,"ORNL","ORNL_001","D07.R1598",2017,"ORNL.2017.42",2017-10-19,1,"Y","PELE",1,0,25,1,0.29,0.71,2.5
"30",11024,30,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.15",2018-04-10,173,"Y","PEMA",1,0,23,1,0.29,0.71,2.5
"31",11024,31,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.15",2018-04-11,1,"Y","PEMA",1,0,21,1,0.29,0.71,2.5
"32",11024,32,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.15",2018-04-12,1,"Y","PEMA",1,0,20,1,0.29,0.71,2.5
"33",11024,33,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.19",2018-05-08,26,"Y","PEMA",1,1,23,1,0.29,0.71,2.5
"34",11024,34,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.19",2018-05-09,1,"Y","PEMA",1,1,17,1,0.29,0.71,2.5
"35",11024,35,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.19",2018-05-10,1,"Y","PEMA",1,0,23,1,0.29,0.71,2.5
"36",11024,36,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.24",2018-06-12,33,"Y","PEMA",1,1,18,1,0.29,0.71,2.5
"37",11024,37,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.24",2018-06-13,1,"Y","PEMA",1,1,18,1,0.29,0.71,2.5
"38",11024,38,38,"ORNL","ORNL_001","D07.R1598",2018,"ORNL.2018.24",2018-06-14,1,"Y","PEMA",1,1,14,1,0.29,0.71,2.5
"39",10793,1,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.20",2015-05-14,NA,"N","PELE",1,1,19,1,0.41,0.96,1.93
"40",10793,2,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.20",2015-05-15,1,"Y","PEMA",1,1,19,1,0.41,0.96,1.93
"41",10793,3,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.25",2015-06-17,33,"Y","PELE",1,1,19,1,0.41,0.96,1.93
"42",10793,4,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.25",2015-06-18,1,"Y","PELE",1,1,18,1,0.41,0.96,1.93
"43",10793,5,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.25",2015-06-19,1,"Y","PELE",1,1,17,1,0.41,0.96,1.93
"44",10793,6,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.30",2015-07-22,33,"Y","PELE",1,0,16,1,0.41,0.96,1.93
"45",10793,7,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.30",2015-07-23,1,"Y","PELE",1,0,18,1,0.41,0.96,1.93
"46",10793,8,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.30",2015-07-24,1,"Y","PELE",1,0,21,1,0.41,0.96,1.93
"47",10793,9,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.33",2015-08-12,19,"Y","PELE",1,0,20,1,0.41,0.96,1.93
"48",10793,10,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.33",2015-08-13,1,"Y","PELE",1,1,19,1,0.41,0.96,1.93
"49",10793,11,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.33",2015-08-14,1,"Y","PELE",1,0,20,1,0.41,0.96,1.93
"50",10793,12,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.37",2015-09-09,26,"Y","PELE",1,1,19,1,0.41,0.96,1.93
"51",10793,13,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.37",2015-09-10,1,"Y","PELE",1,1,23,1,0.41,0.96,1.93
"52",10793,14,27,"ORNL","ORNL_002","D07.R1192",2015,"ORNL.2015.37",2015-09-11,1,"Y","PELE",1,0,20,1,0.41,0.96,1.93
"53",10793,15,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.18",2016-05-04,236,"Y","PELE",1,0,20,1,0.41,0.96,1.93
"54",10793,16,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.18",2016-05-05,1,"Y","PELE",1,0,15,1,0.41,0.96,1.93
"55",10793,17,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.22",2016-06-01,27,"Y","PELE",1,0,18,1,0.41,0.96,1.93
"56",10793,18,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.22",2016-06-02,1,"Y","PELE",1,0,22,1,0.41,0.96,1.93
"57",10793,19,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.22",2016-06-03,1,"Y","PELE",1,0,18,1,0.41,0.96,1.93
"58",10793,20,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.27",2016-07-06,33,"Y","PELE",1,0,19,1,0.41,0.96,1.93
"59",10793,21,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.27",2016-07-07,1,"Y","PELE",1,0,20,1,0.41,0.96,1.93
"60",10793,22,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.30",2016-07-26,19,"Y","PELE",1,0,18,1,0.41,0.96,1.93
"61",10793,23,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.30",2016-07-27,1,"Y","PELE",1,0,21,1,0.41,0.96,1.93
"62",10793,24,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.30",2016-07-28,1,"Y","PELE",1,0,20,1,0.41,0.96,1.93
"63",10793,25,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.34",2016-08-23,26,"Y","PELE",1,1,23,1,0.41,0.96,1.93
"64",10793,26,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.34",2016-08-24,1,"Y","PELE",1,1,21,1,0.41,0.96,1.93
"65",10793,27,27,"ORNL","ORNL_002","D07.R1192",2016,"ORNL.2016.34",2016-08-25,1,"Y","PELE",1,1,22,1,0.41,0.96,1.93
"66",10834,1,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.25",2015-06-17,NA,"N","PELE",0,1,16,0,0.37,1,2.52
"67",10834,2,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.25",2015-06-18,1,"Y","PELE",0,1,16,0,0.37,1,2.52
"68",10834,3,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.25",2015-06-19,1,"Y","PELE",0,0,15,0,0.37,1,2.52
"69",10834,4,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.30",2015-07-22,33,"Y","PELE",0,1,17,0,0.37,1,2.52
"70",10834,5,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.30",2015-07-23,1,"Y","PELE",0,0,18,0,0.37,1,2.52
"71",10834,6,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.30",2015-07-24,1,"Y","PELE",0,0,14,0,0.37,1,2.52
"72",10834,7,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.33",2015-08-12,19,"Y","PELE",0,1,17,0,0.37,1,2.52
"73",10834,8,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.33",2015-08-13,1,"Y","PELE",0,0,16,0,0.37,1,2.52
"74",10834,9,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.33",2015-08-14,1,"Y","PELE",0,0,17,0,0.37,1,2.52
"75",10834,10,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.37",2015-09-10,27,"Y","PELE",0,1,20,0,0.37,1,2.52
"76",10834,11,27,"ORNL","ORNL_003","D07.R1257",2015,"ORNL.2015.37",2015-09-11,1,"Y","PELE",0,0,17,0,0.37,1,2.52
"77",10834,12,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.14",2016-04-07,209,"Y","PELE",0,1,18,0,0.37,1,2.52
"78",10834,13,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.14",2016-04-08,1,"Y","PELE",0,1,22,0,0.37,1,2.52
"79",10834,14,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.18",2016-05-04,26,"Y","PELE",0,1,22,0,0.37,1,2.52
"80",10834,15,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.18",2016-05-06,2,"Y","PELE",0,1,NA,0,0.37,1,2.52
"81",10834,16,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.22",2016-06-01,26,"Y","PELE",0,1,23,0,0.37,1,2.52
"82",10834,17,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.22",2016-06-02,1,"Y","PELE",0,0,21,0,0.37,1,2.52
"83",10834,18,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.22",2016-06-03,1,"Y","PELE",0,0,19,0,0.37,1,2.52
"84",10834,19,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.27",2016-07-06,33,"Y","PELE",0,0,23,0,0.37,1,2.52
"85",10834,20,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.27",2016-07-07,1,"Y","PELE",0,0,19,0,0.37,1,2.52
"86",10834,21,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.27",2016-07-08,1,"Y","PELE",0,0,20,0,0.37,1,2.52
"87",10834,22,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.30",2016-07-26,18,"Y","PELE",0,0,20,0,0.37,1,2.52
"88",10834,23,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.30",2016-07-27,1,"Y","PELE",0,0,18,0,0.37,1,2.52
"89",10834,24,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.30",2016-07-28,1,"Y","PELE",0,0,15,0,0.37,1,2.52
"90",10834,25,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.34",2016-08-23,26,"Y","PELE",0,0,20,0,0.37,1,2.52
"91",10834,26,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.34",2016-08-24,1,"Y","PELE",0,0,20,0,0.37,1,2.52
"92",10834,27,27,"ORNL","ORNL_003","D07.R1257",2016,"ORNL.2016.34",2016-08-25,1,"Y","PELE",0,0,20,0,0.37,1,2.52
"93",11127,1,27,"ORNL","ORNL_003","D07.R1800",2016,"ORNL.2016.34",2016-08-23,NA,"Y","PELE",1,0,22,1,0.37,0.96,1.94
"94",11127,2,27,"ORNL","ORNL_003","D07.R1800",2016,"ORNL.2016.34",2016-08-24,1,"Y","PELE",1,0,19,1,0.37,0.96,1.94
