"Response","Predictor","effect_type","boot.eff","boot.eff.mean","boot.bias","boot.SE","boot.ci.low","boot.ci.up","boot.z","boot.p","psem.sig","ci.sig","joint_sig"
"Bb_infected","cap_prop_night","total",0.038882685575643,0.0497694927779466,0.00543722305839073,0.0380586649175425,-0.011695451541141,0.111234437097034,1.02165132854465,0.306945954772786,NA,FALSE,FALSE
"Bb_infected","capprop_shift","total",0.0745703556480156,0.0953495469747656,0.0106018176752125,0.0730857902422515,-0.0223382092220432,0.213037303171574,1.02031264081353,0.307580210134441,NA,FALSE,FALSE
"Bb_infected","clim_PC1","total",0.0424349316564732,0.0504254250640503,0.0013219016321125,0.029040409614624,0.00476111246102007,0.0960897376670804,-1.46123736612531,0.143950311868751,NA,TRUE,TRUE
"Bb_infected","expr_PC1","total",-0.00132685908249011,-0.00107942807982331,0.000857885472736684,0.088365043237908,-0.148049746762469,0.145890890602822,-0.015015655895938,0.988019690191914,NA,FALSE,FALSE
"Bb_infected","sex_male","total",0.0777526450346225,0.0824073203513903,0.00379773073019501,0.0773969532646672,-0.0451259890123138,0.209940629715094,1.00459568180596,0.315091577424625,NA,FALSE,FALSE
"Bb_infected","sex_mature","total",0.227407888789628,0.238088869145858,0.0078610310602541,0.0767864989445554,0.112548917009941,0.363628821281774,2.96156084618248,0.00306084008420175,NA,TRUE,TRUE
"Bb_infected","ticks_attached","total",0.176259824204762,0.184053741979852,0.00660754618540016,0.0829681476341875,0.0496374626365464,0.318470021323157,2.12442761747441,0.0336344026778818,NA,TRUE,TRUE
"Bb_infected","weight","total",0.159285803646954,0.167612938586759,0.00324106851759928,0.0796279188519759,0.0354135927581675,0.299812284415351,2.00037632457854,0.0454596429304663,NA,TRUE,TRUE
"Bb_infected","wthr_PC1","total",0.192801724282941,0.208156593516647,0.00928265058155131,0.0804148772759982,0.0763807086493303,0.339932478383963,2.39758774512844,0.0165034277296088,NA,TRUE,TRUE
"expr_PC1","cap_prop_night","total",0.0017271562596866,0.0022868589708135,1.99469518378495e-05,0.00165529486803638,-0.000325206834742602,0.0048989247763696,1.04341304563789,0.296757034088105,NA,FALSE,FALSE
